0,2018-10-9,10月9日晚，虎牙直播200万订阅的网红主播莉哥，在平台直播时公然戏唱国歌引发讨论。因戏唱国歌被网友举报后直播间被封，10月10日凌晨，虎牙直播微博发布公告，表示即日起封禁主播莉哥直播间，冻结主播莉哥直播账号，下架全部相关影像作品，对其进行整改教育。网民举报称：虎牙直播平台主播@莉哥OvO在直播过程中，有辱国歌尊严，引发网民反感经警方调查：10月7日晚，涉事人杨某莉（女，20岁）在其住宅内进行网络直播时，违反了《中华人民共和国国歌法》有关规定，上海市公安局静安分局依法对杨某莉处以行政拘留5日。警方表示：国歌是国家的象征和标志，所有公民和组织都应当尊重国歌，维护国歌尊严。网络直播空间不是法外之地，同样要守法律、讲道德。对于挑战法律底线、违反公序良俗的行为，公安机关将坚决依法打击，切实净化网络环境。据了解，莉哥因“戏唱国歌”事件被虎牙抖·音双封杀，不仅要把虎牙的天价签约金退回去，还要再赔违约金给虎牙，因为这事给虎牙带来了很大的负面影响。6月份一首《让我做你的眼睛》红遍网络，结果9月份就被全网封杀。莉哥的签约费是5000万，这已经算是天价了，按照四倍的违约金来算的话就是2个亿，再加上30%就是2亿6，名副其实的亿万“负”翁。
136,10月19日 19:17 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下 
137,10月19日 18:56 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下 
138,10月19日 18:43 ,我叫来咯,,15分钟谁要  要的私信给我 
139,10月19日 18:36 ,难违哟_,,莉哥5部5块钱加q2819423147 
140,10月19日 18:35 ,犯困的胡萝卜,supertel,赶紧滚，中国不需要你这样的渣渣 
141,10月19日 18:35 ,我爱你不止是爱过,supertel,我举报了，你们呢 
142,10月19日 18:24 ,张明霞618,,莉哥被潜视频 
143,10月19日 18:15 ,悟i丶,,15.6要的私聊哦！ 是莉3w没错了 
144,10月19日 17:59 ,念桥边红药年年知为谁生想,,莉哥视频 
145,10月19日 17:10 ,猪鼓励肉丸子a,,枪决五次差不多了就够了 
146,10月19日 16:53 ,Almost_girl,,丽哥 四平 私 
147,10月19日 16:43 ,刘浪小可爱,书成辰逸,来人 把我的40米大刀拿过来 
148,10月19日 16:42 ,刘浪小可爱,supertel,你嫌弃中国 就给我滚 看哪个国家会要你这样的人 
149,10月19日 16:41 ,刘浪小可爱,supertel,你才神经病吧？国歌是伟大而神圣的，不能篡改歌词 侮辱国歌！你不喜欢中国 就给我滚出去 
150,10月19日 16:07 ,蓝色骨头8421,一看战绩棱杠六,呵呵，你小学没毕业咱能不玩微博吗 
151,10月19日 15:48 ,莉哥被潜视频私我,gudaolangzi,莉哥，被潜规则视频，要的私聊我。 
152,10月19日 15:40 ,非酋TATQAQ,supertel,多少外国人想来中国都没机会，身在福中不知福 
153,10月19日 15:30 ,一看战绩棱杠六,蓝色骨头8421,哈哈哈，秀知识下限 
154,10月19日 14:42 ,酷酷的小严,ya,@酷酷的小严需要莉哥潜规则视频加我微信15707074662 
155,10月19日 14:19 ,今天的妮妮妍很好看,,国歌本来就应该严肃对待好吗，不知道中华人民共和国怎么来的吗，况且某莉是个公众人物，而且，每个国家都有自己的法律规定，不想遵守你就滚出去好吗，没钱滚就别b 
156,10月19日 14:16 ,酷酷的小严,酷酷的小严,需要莉哥视频加我微信15707074662 
157,10月19日 14:15 ,今天的妮妮妍很好看,supertel,快去美国被枪击吧，美国多安全呀 
158,10月19日 14:12 ,今天的妮妮妍很好看,银河游乐场,大姐是公共场合好吗，你在家自己唱没人来抓你 
159,10月19日 14:04 ,离烟一曲,,评论是不是对言论自由有什么误解？ 
160,10月19日 13:57 ,酷酷的小严,银河游乐场,@酷酷的小严需要莉哥视频加我微信15707074662 
161,10月19日 13:52 ,卷卷卷喵喵,书成辰逸,我记得从小学升国旗唱过歌就要求，不能嬉皮笑脸，要双目注视国旗。这好像是从小得教育 
162,10月19日 13:50 ,云云昀爱天AI,,stupide 
163,10月19日 13:38 ,LKE荣,,莉三万视频免费送1556529607 
164,10月19日 13:35 ,书成辰逸,哎呦我错了,呵呵，你这样还是清华大学毕业的么？逗死了 
165,10月19日 13:03 ,博博博BO哥,,莉哥被潜规则视频要的私聊 
166,10月19日 12:55 ,你是我此生不变的流年32730,,莉哥潜规则视频了解下 
167,10月19日 12:54 ,等待爱归零FOR_YOU,阿B哥forever,没见过女人吗非要帮她，要不你也直播唱，认真版的 
168,10月19日 12:52 ,等待爱归零FOR_YOU,,还有男同胞为美女打抱不平吗？我吃瓜 
169,10月19日 12:47 ,哎呦我错了,书成辰逸,蒋狗必死 
170,10月19日 12:39 ,书成辰逸,拍死一只大霍霍,你去过香港么～～～香港纪录片有一集就是几个大学生去香港天桥上演奏自己改编完调的义勇军进行曲，结果啥事也没有～～～在大陆那就死翘翘了 
171,10月19日 12:38 ,书成辰逸,安安有只猫,必须的，会杀头的 
172,10月19日 11:56 ,陆小鳗200803,杨辉201608,没有绝对，只有相对，戏子中性词，不存在尊重不尊重 
173,10月19日 11:33 ,ByunBaekHyun边伯贤,,看到这么多人都在骂莉哥，我一时不知道该说什么，她也起靠着自己努力才走到今天这一步的。她在背后费尽了多少心机，不管怎么样，莉哥，你在我心中永远是最爱钱的！白天看到他们骂你我忍住了情绪，到了夜里，我蒙在被子里笑出了声 
174,10月19日 11:12 ,老实敦厚的乐乐,,莉哥15分钟视频 懂的来 
175,10月19日 11:05 ,一棵藤上六只鸦,,虎牙你说我2亿6赔偿金贵吗？不贵吧。 
176,10月19日 10:42 ,帅到被人追杀丶,,商女不知亡国恨，隔江犹唱双截棍 
177,10月19日 10:27 ,Boom暴,,我有她和虎牙高管视频 
178,10月19日 10:26 ,No_industrimoi,,莉哥，legal  意味着什么？终受到法律制裁 
179,10月19日 10:20 ,艺波哥,,我觉得关了1个月 
180,10月19日 10:18 ,菲菲菲菲常美丽的巨兔12345,云杉biu,你给层主打钱让他移民吗？没钱你说你🐴呢 
181,10月19日 10:13 ,是张喵喵a,,15分钟谁要  要的私信我 
182,10月19日 10:10 ,随风而去不争朝夕,书成辰逸,这个是个特务 
183,10月19日 10:09 ,随风而去不争朝夕,粉肉垫,你去看看那个德阳被逼自杀的医生，对德阳政府感到特别失望 
184,10月19日 10:09 ,随风而去不争朝夕,阿B哥forever,大家赶紧举报艾特网警 
185,10月19日 10:08 ,随风而去不争朝夕,supertel,大家赶紧举报，艾特网警 
186,10月19日 10:08 ,随风而去不争朝夕,supertel,已举报 
187,10月19日 10:08 ,随风而去不争朝夕,银河游乐场,评论区别看了，这个是个特务，大家去最开始的评论区第二个看他的言论，，早点把这人举报了 
188,10月19日 10:07 ,安安有只猫,云杉biu,谢谢啦 
189,10月19日 09:53 ,云杉biu,SHJS红魔神豆,主播也得在平台申请才有可能当上！ 
190,10月19日 09:51 ,云杉biu,安安有只猫,天生的音痴不犯法，除非那些故意而为之的人，唱国歌不庄严肃穆的人 
191,10月19日 09:49 ,云杉biu,书成辰逸,嬉皮笑脸唱国歌本就是一种不尊重 
192,10月19日 09:45 ,云杉biu,菲菲菲菲常美丽的巨兔12345,你这喷子真会说话，层主自己说这个国家破，那还有必要待在这里吗？肯定叫他能走多远有多远呗！ 
193,10月19日 09:44 ,我掌中之物,supertel,已举报 
194,10月19日 09:40 ,云杉biu,supertel,你思想是不是有问题?国歌是一个国家的象征，她不尊重国歌犯了《国歌》宪法，应当受处罚！多想想吧 
